audio_id,filepath,embedding_row,status
libri100_00205,./data/audio_clean/libri100_00205.wav,1422,ok
libri360_00663,./data/audio_clean/libri360_00663.wav,1423,ok
libri360_01155,./data/audio_clean/libri360_01155.wav,1424,ok
libri100_02671,./data/audio_clean/libri100_02671.wav,1425,ok
libri360_01749,./data/audio_clean/libri360_01749.wav,1426,ok
libri100_01604,./data/audio_clean/libri100_01604.wav,1427,ok
libri100_00843,./data/audio_clean/libri100_00843.wav,1428,ok
libri100_00310,./data/audio_clean/libri100_00310.wav,1429,ok
libri360_01236,./data/audio_clean/libri360_01236.wav,1430,ok
libri100_02061,./data/audio_clean/libri100_02061.wav,1431,ok
libri360_01443,./data/audio_clean/libri360_01443.wav,1432,ok
libri100_02756,./data/audio_clean/libri100_02756.wav,1433,ok
libri360_01890,./data/audio_clean/libri360_01890.wav,1434,ok
libri100_01502,./data/audio_clean/libri100_01502.wav,1435,ok
libri100_01608,./data/audio_clean/libri100_01608.wav,1436,ok
libri360_01745,./data/audio_clean/libri360_01745.wav,1437,ok
libri100_01869,./data/audio_clean/libri100_01869.wav,1438,ok
libri360_00683,./data/audio_clean/libri360_00683.wav,1439,ok
libri100_00140,./data/audio_clean/libri100_00140.wav,1440,ok
libri100_00292,./data/audio_clean/libri100_00292.wav,1441,ok
libri360_00275,./data/audio_clean/libri360_00275.wav,1442,ok
libri100_02292,./data/audio_clean/libri100_02292.wav,1443,ok
libri100_00272,./data/audio_clean/libri100_00272.wav,1444,ok
libri100_00783,./data/audio_clean/libri100_00783.wav,1445,ok
libri360_01026,./data/audio_clean/libri360_01026.wav,1446,ok
libri360_00086,./data/audio_clean/libri360_00086.wav,1447,ok
libri100_00752,./data/audio_clean/libri100_00752.wav,1448,ok
libri360_01626,./data/audio_clean/libri360_01626.wav,1449,ok
libri360_00821,./data/audio_clean/libri360_00821.wav,1450,ok
libri100_01664,./data/audio_clean/libri100_01664.wav,1451,ok
libri100_00182,./data/audio_clean/libri100_00182.wav,1452,ok
libri100_00784,./data/audio_clean/libri100_00784.wav,1453,ok
libri360_00618,./data/audio_clean/libri360_00618.wav,1454,ok
libri100_00145,./data/audio_clean/libri100_00145.wav,1455,ok
libri100_00978,./data/audio_clean/libri100_00978.wav,1456,ok
libri100_02899,./data/audio_clean/libri100_02899.wav,1457,ok
libri100_01421,./data/audio_clean/libri100_01421.wav,1458,ok
libri360_01360,./data/audio_clean/libri360_01360.wav,1459,ok
libri100_02356,./data/audio_clean/libri100_02356.wav,1460,ok
libri360_00085,./data/audio_clean/libri360_00085.wav,1461,ok
libri100_02339,./data/audio_clean/libri100_02339.wav,1462,ok
libri100_00016,./data/audio_clean/libri100_00016.wav,1463,ok
libri100_01685,./data/audio_clean/libri100_01685.wav,1464,ok
libri100_00911,./data/audio_clean/libri100_00911.wav,1465,ok
libri100_01392,./data/audio_clean/libri100_01392.wav,1466,ok
libri100_01063,./data/audio_clean/libri100_01063.wav,1467,ok
libri100_00463,./data/audio_clean/libri100_00463.wav,1468,ok
libri100_01215,./data/audio_clean/libri100_01215.wav,1469,ok
libri360_01751,./data/audio_clean/libri360_01751.wav,1470,ok
libri100_02645,./data/audio_clean/libri100_02645.wav,1471,ok
libri360_01379,./data/audio_clean/libri360_01379.wav,1472,ok
libri100_00437,./data/audio_clean/libri100_00437.wav,1473,ok
libri100_00002,./data/audio_clean/libri100_00002.wav,1474,ok
libri100_00194,./data/audio_clean/libri100_00194.wav,1475,ok
libri360_01421,./data/audio_clean/libri360_01421.wav,1476,ok
libri100_02773,./data/audio_clean/libri100_02773.wav,1477,ok
libri100_01342,./data/audio_clean/libri100_01342.wav,1478,ok
libri360_01014,./data/audio_clean/libri360_01014.wav,1479,ok
libri360_00239,./data/audio_clean/libri360_00239.wav,1480,ok
libri100_02314,./data/audio_clean/libri100_02314.wav,1481,ok
libri100_02527,./data/audio_clean/libri100_02527.wav,1482,ok
libri100_00811,./data/audio_clean/libri100_00811.wav,1483,ok
libri100_02892,./data/audio_clean/libri100_02892.wav,1484,ok
libri360_00648,./data/audio_clean/libri360_00648.wav,1485,ok
libri360_00489,./data/audio_clean/libri360_00489.wav,1486,ok
libri360_00471,./data/audio_clean/libri360_00471.wav,1487,ok
libri100_00761,./data/audio_clean/libri100_00761.wav,1488,ok
libri360_01319,./data/audio_clean/libri360_01319.wav,1489,ok
libri100_02794,./data/audio_clean/libri100_02794.wav,1490,ok
libri360_00209,./data/audio_clean/libri360_00209.wav,1491,ok
libri100_01340,./data/audio_clean/libri100_01340.wav,1492,ok
libri100_00191,./data/audio_clean/libri100_00191.wav,1493,ok
libri100_02644,./data/audio_clean/libri100_02644.wav,1494,ok
libri360_01712,./data/audio_clean/libri360_01712.wav,1495,ok
libri360_01903,./data/audio_clean/libri360_01903.wav,1496,ok
libri100_02574,./data/audio_clean/libri100_02574.wav,1497,ok
libri100_00270,./data/audio_clean/libri100_00270.wav,1498,ok
libri360_01565,./data/audio_clean/libri360_01565.wav,1499,ok
libri360_01604,./data/audio_clean/libri360_01604.wav,1500,ok
libri100_00001,./data/audio_clean/libri100_00001.wav,1501,ok
libri360_00418,./data/audio_clean/libri360_00418.wav,1502,ok
libri360_01390,./data/audio_clean/libri360_01390.wav,1503,ok
libri360_01583,./data/audio_clean/libri360_01583.wav,1504,ok
libri100_02427,./data/audio_clean/libri100_02427.wav,1505,ok
libri100_02686,./data/audio_clean/libri100_02686.wav,1506,ok
libri360_01331,./data/audio_clean/libri360_01331.wav,1507,ok
libri360_00412,./data/audio_clean/libri360_00412.wav,1508,ok
libri360_00479,./data/audio_clean/libri360_00479.wav,1509,ok
libri360_01560,./data/audio_clean/libri360_01560.wav,1510,ok
libri100_00099,./data/audio_clean/libri100_00099.wav,1511,ok
libri100_01397,./data/audio_clean/libri100_01397.wav,1512,ok
libri360_00930,./data/audio_clean/libri360_00930.wav,1513,ok
libri100_02227,./data/audio_clean/libri100_02227.wav,1514,ok
libri100_02222,./data/audio_clean/libri100_02222.wav,1515,ok
libri360_01226,./data/audio_clean/libri360_01226.wav,1516,ok
libri360_01824,./data/audio_clean/libri360_01824.wav,1517,ok
libri360_01785,./data/audio_clean/libri360_01785.wav,1518,ok
libri100_00691,./data/audio_clean/libri100_00691.wav,1519,ok
libri360_01802,./data/audio_clean/libri360_01802.wav,1520,ok
libri100_00661,./data/audio_clean/libri100_00661.wav,1521,ok
libri100_02014,./data/audio_clean/libri100_02014.wav,1522,ok
libri100_01676,./data/audio_clean/libri100_01676.wav,1523,ok
libri360_00391,./data/audio_clean/libri360_00391.wav,1524,ok
libri100_01770,./data/audio_clean/libri100_01770.wav,1525,ok
libri360_00668,./data/audio_clean/libri360_00668.wav,1526,ok
libri100_00814,./data/audio_clean/libri100_00814.wav,1527,ok
libri100_01898,./data/audio_clean/libri100_01898.wav,1528,ok
libri100_02877,./data/audio_clean/libri100_02877.wav,1529,ok
libri100_00733,./data/audio_clean/libri100_00733.wav,1530,ok
libri360_01383,./data/audio_clean/libri360_01383.wav,1531,ok
libri100_01360,./data/audio_clean/libri100_01360.wav,1532,ok
libri100_01300,./data/audio_clean/libri100_01300.wav,1533,ok
libri360_01385,./data/audio_clean/libri360_01385.wav,1534,ok
libri100_01496,./data/audio_clean/libri100_01496.wav,1535,ok
libri100_02245,./data/audio_clean/libri100_02245.wav,1536,ok
libri100_02915,./data/audio_clean/libri100_02915.wav,1537,ok
libri100_00005,./data/audio_clean/libri100_00005.wav,1538,ok
libri100_01191,./data/audio_clean/libri100_01191.wav,1539,ok
libri360_01407,./data/audio_clean/libri360_01407.wav,1540,ok
libri100_00999,./data/audio_clean/libri100_00999.wav,1541,ok
libri360_01318,./data/audio_clean/libri360_01318.wav,1542,ok
libri100_00755,./data/audio_clean/libri100_00755.wav,1543,ok
libri100_01422,./data/audio_clean/libri100_01422.wav,1544,ok
libri360_01958,./data/audio_clean/libri360_01958.wav,1545,ok
libri360_01032,./data/audio_clean/libri360_01032.wav,1546,ok
libri100_01055,./data/audio_clean/libri100_01055.wav,1547,ok
libri100_02998,./data/audio_clean/libri100_02998.wav,1548,ok
libri360_00611,./data/audio_clean/libri360_00611.wav,1549,ok
libri100_02843,./data/audio_clean/libri100_02843.wav,1550,ok
libri360_00192,./data/audio_clean/libri360_00192.wav,1551,ok
libri100_02134,./data/audio_clean/libri100_02134.wav,1552,ok
libri100_00768,./data/audio_clean/libri100_00768.wav,1553,ok
libri100_02105,./data/audio_clean/libri100_02105.wav,1554,ok
libri360_00889,./data/audio_clean/libri360_00889.wav,1555,ok
libri360_01713,./data/audio_clean/libri360_01713.wav,1556,ok
libri100_01607,./data/audio_clean/libri100_01607.wav,1557,ok
libri360_00500,./data/audio_clean/libri360_00500.wav,1558,ok
libri100_00291,./data/audio_clean/libri100_00291.wav,1559,ok
libri360_00605,./data/audio_clean/libri360_00605.wav,1560,ok
libri100_02818,./data/audio_clean/libri100_02818.wav,1561,ok
libri100_01384,./data/audio_clean/libri100_01384.wav,1562,ok
libri100_02221,./data/audio_clean/libri100_02221.wav,1563,ok
libri100_02140,./data/audio_clean/libri100_02140.wav,1564,ok
libri100_00659,./data/audio_clean/libri100_00659.wav,1565,ok
libri100_01456,./data/audio_clean/libri100_01456.wav,1566,ok
libri100_02771,./data/audio_clean/libri100_02771.wav,1567,ok
libri100_00511,./data/audio_clean/libri100_00511.wav,1568,ok
libri100_00271,./data/audio_clean/libri100_00271.wav,1569,ok
libri100_02186,./data/audio_clean/libri100_02186.wav,1570,ok
libri100_00259,./data/audio_clean/libri100_00259.wav,1571,ok
libri100_02387,./data/audio_clean/libri100_02387.wav,1572,ok
libri100_00567,./data/audio_clean/libri100_00567.wav,1573,ok
libri100_01600,./data/audio_clean/libri100_01600.wav,1574,ok
libri360_01624,./data/audio_clean/libri360_01624.wav,1575,ok
libri360_01556,./data/audio_clean/libri360_01556.wav,1576,ok
libri360_01791,./data/audio_clean/libri360_01791.wav,1577,ok
libri100_02982,./data/audio_clean/libri100_02982.wav,1578,ok
libri100_02248,./data/audio_clean/libri100_02248.wav,1579,ok
libri100_02461,./data/audio_clean/libri100_02461.wav,1580,ok
libri100_02414,./data/audio_clean/libri100_02414.wav,1581,ok
libri100_02986,./data/audio_clean/libri100_02986.wav,1582,ok
libri360_00914,./data/audio_clean/libri360_00914.wav,1583,ok
libri100_02598,./data/audio_clean/libri100_02598.wav,1584,ok
libri360_01184,./data/audio_clean/libri360_01184.wav,1585,ok
libri100_00662,./data/audio_clean/libri100_00662.wav,1586,ok
libri100_01655,./data/audio_clean/libri100_01655.wav,1587,ok
libri100_01103,./data/audio_clean/libri100_01103.wav,1588,ok
libri100_01742,./data/audio_clean/libri100_01742.wav,1589,ok
libri360_00732,./data/audio_clean/libri360_00732.wav,1590,ok
libri100_01090,./data/audio_clean/libri100_01090.wav,1591,ok
libri100_02702,./data/audio_clean/libri100_02702.wav,1592,ok
libri360_00132,./data/audio_clean/libri360_00132.wav,1593,ok
libri100_02855,./data/audio_clean/libri100_02855.wav,1594,ok
libri360_00765,./data/audio_clean/libri360_00765.wav,1595,ok
libri360_01110,./data/audio_clean/libri360_01110.wav,1596,ok
libri100_01915,./data/audio_clean/libri100_01915.wav,1597,ok
libri360_01131,./data/audio_clean/libri360_01131.wav,1598,ok
libri100_00339,./data/audio_clean/libri100_00339.wav,1599,ok
libri360_01027,./data/audio_clean/libri360_01027.wav,1600,ok
libri360_01867,./data/audio_clean/libri360_01867.wav,1601,ok
libri100_01249,./data/audio_clean/libri100_01249.wav,1602,ok
libri100_02589,./data/audio_clean/libri100_02589.wav,1603,ok
libri360_00449,./data/audio_clean/libri360_00449.wav,1604,ok
libri360_01146,./data/audio_clean/libri360_01146.wav,1605,ok
libri100_01204,./data/audio_clean/libri100_01204.wav,1606,ok
libri100_01775,./data/audio_clean/libri100_01775.wav,1607,ok
libri100_01929,./data/audio_clean/libri100_01929.wav,1608,ok
libri100_02338,./data/audio_clean/libri100_02338.wav,1609,ok
libri100_01588,./data/audio_clean/libri100_01588.wav,1610,ok
libri100_02179,./data/audio_clean/libri100_02179.wav,1611,ok
libri100_00899,./data/audio_clean/libri100_00899.wav,1612,ok
libri360_00034,./data/audio_clean/libri360_00034.wav,1613,ok
libri100_02904,./data/audio_clean/libri100_02904.wav,1614,ok
libri360_01587,./data/audio_clean/libri360_01587.wav,1615,ok
libri360_01380,./data/audio_clean/libri360_01380.wav,1616,ok
libri100_02129,./data/audio_clean/libri100_02129.wav,1617,ok
libri100_01726,./data/audio_clean/libri100_01726.wav,1618,ok
libri360_01430,./data/audio_clean/libri360_01430.wav,1619,ok
libri100_02767,./data/audio_clean/libri100_02767.wav,1620,ok
libri360_00875,./data/audio_clean/libri360_00875.wav,1621,ok
libri100_02977,./data/audio_clean/libri100_02977.wav,1622,ok
libri100_02676,./data/audio_clean/libri100_02676.wav,1623,ok
libri100_00870,./data/audio_clean/libri100_00870.wav,1624,ok
libri100_02522,./data/audio_clean/libri100_02522.wav,1625,ok
libri360_00468,./data/audio_clean/libri360_00468.wav,1626,ok
libri360_00451,./data/audio_clean/libri360_00451.wav,1627,ok
libri360_00457,./data/audio_clean/libri360_00457.wav,1628,ok
libri360_00721,./data/audio_clean/libri360_00721.wav,1629,ok
libri360_00861,./data/audio_clean/libri360_00861.wav,1630,ok
libri100_01549,./data/audio_clean/libri100_01549.wav,1631,ok
libri360_00720,./data/audio_clean/libri360_00720.wav,1632,ok
libri100_00751,./data/audio_clean/libri100_00751.wav,1633,ok
libri100_02524,./data/audio_clean/libri100_02524.wav,1634,ok
libri100_01587,./data/audio_clean/libri100_01587.wav,1635,ok
libri100_02683,./data/audio_clean/libri100_02683.wav,1636,ok
libri360_00623,./data/audio_clean/libri360_00623.wav,1637,ok
libri360_00912,./data/audio_clean/libri360_00912.wav,1638,ok
libri100_02298,./data/audio_clean/libri100_02298.wav,1639,ok
libri360_01254,./data/audio_clean/libri360_01254.wav,1640,ok
libri100_02155,./data/audio_clean/libri100_02155.wav,1641,ok
libri360_00278,./data/audio_clean/libri360_00278.wav,1642,ok
libri360_00135,./data/audio_clean/libri360_00135.wav,1643,ok
libri100_02668,./data/audio_clean/libri100_02668.wav,1644,ok
libri360_00189,./data/audio_clean/libri360_00189.wav,1645,ok
libri360_01823,./data/audio_clean/libri360_01823.wav,1646,ok
libri100_00936,./data/audio_clean/libri100_00936.wav,1647,ok
libri100_01598,./data/audio_clean/libri100_01598.wav,1648,ok
libri100_00344,./data/audio_clean/libri100_00344.wav,1649,ok
libri360_01591,./data/audio_clean/libri360_01591.wav,1650,ok
libri100_01101,./data/audio_clean/libri100_01101.wav,1651,ok
libri100_00460,./data/audio_clean/libri100_00460.wav,1652,ok
libri100_02523,./data/audio_clean/libri100_02523.wav,1653,ok
libri360_01075,./data/audio_clean/libri360_01075.wav,1654,ok
libri360_00102,./data/audio_clean/libri360_00102.wav,1655,ok
libri100_00451,./data/audio_clean/libri100_00451.wav,1656,ok
libri360_01772,./data/audio_clean/libri360_01772.wav,1657,ok
libri360_00328,./data/audio_clean/libri360_00328.wav,1658,ok
libri100_00063,./data/audio_clean/libri100_00063.wav,1659,ok
libri100_01157,./data/audio_clean/libri100_01157.wav,1660,ok
libri360_01574,./data/audio_clean/libri360_01574.wav,1661,ok
libri100_02010,./data/audio_clean/libri100_02010.wav,1662,ok
libri360_01878,./data/audio_clean/libri360_01878.wav,1663,ok
libri360_00704,./data/audio_clean/libri360_00704.wav,1664,ok
libri100_01454,./data/audio_clean/libri100_01454.wav,1665,ok
libri100_01832,./data/audio_clean/libri100_01832.wav,1666,ok
libri100_01007,./data/audio_clean/libri100_01007.wav,1667,ok
libri100_02566,./data/audio_clean/libri100_02566.wav,1668,ok
libri360_00848,./data/audio_clean/libri360_00848.wav,1669,ok
libri100_02322,./data/audio_clean/libri100_02322.wav,1670,ok
libri100_01337,./data/audio_clean/libri100_01337.wav,1671,ok
libri100_01035,./data/audio_clean/libri100_01035.wav,1672,ok
libri100_01150,./data/audio_clean/libri100_01150.wav,1673,ok
libri360_00045,./data/audio_clean/libri360_00045.wav,1674,ok
libri100_01669,./data/audio_clean/libri100_01669.wav,1675,ok
libri100_00399,./data/audio_clean/libri100_00399.wav,1676,ok
libri360_01829,./data/audio_clean/libri360_01829.wav,1677,ok
libri360_01013,./data/audio_clean/libri360_01013.wav,1678,ok
libri100_00019,./data/audio_clean/libri100_00019.wav,1679,ok
libri100_00735,./data/audio_clean/libri100_00735.wav,1680,ok
libri360_01627,./data/audio_clean/libri360_01627.wav,1681,ok
libri360_00689,./data/audio_clean/libri360_00689.wav,1682,ok
libri360_01117,./data/audio_clean/libri360_01117.wav,1683,ok
libri360_01217,./data/audio_clean/libri360_01217.wav,1684,ok
libri100_00383,./data/audio_clean/libri100_00383.wav,1685,ok
libri100_00287,./data/audio_clean/libri100_00287.wav,1686,ok
libri100_02261,./data/audio_clean/libri100_02261.wav,1687,ok
libri360_00649,./data/audio_clean/libri360_00649.wav,1688,ok
libri100_00341,./data/audio_clean/libri100_00341.wav,1689,ok
libri100_01136,./data/audio_clean/libri100_01136.wav,1690,ok
libri100_00354,./data/audio_clean/libri100_00354.wav,1691,ok
libri100_01868,./data/audio_clean/libri100_01868.wav,1692,ok
libri100_01713,./data/audio_clean/libri100_01713.wav,1693,ok
libri360_01671,./data/audio_clean/libri360_01671.wav,1694,ok
libri100_01301,./data/audio_clean/libri100_01301.wav,1695,ok
libri360_01942,./data/audio_clean/libri360_01942.wav,1696,ok
libri100_00380,./data/audio_clean/libri100_00380.wav,1697,ok
libri360_01940,./data/audio_clean/libri360_01940.wav,1698,ok
libri100_00785,./data/audio_clean/libri100_00785.wav,1699,ok
libri360_01353,./data/audio_clean/libri360_01353.wav,1700,ok
libri360_01790,./data/audio_clean/libri360_01790.wav,1701,ok
libri360_01639,./data/audio_clean/libri360_01639.wav,1702,ok
libri100_01892,./data/audio_clean/libri100_01892.wav,1703,ok
libri360_01908,./data/audio_clean/libri360_01908.wav,1704,ok
libri360_00440,./data/audio_clean/libri360_00440.wav,1705,ok
libri100_00289,./data/audio_clean/libri100_00289.wav,1706,ok
libri100_01420,./data/audio_clean/libri100_01420.wav,1707,ok
libri360_01756,./data/audio_clean/libri360_01756.wav,1708,ok
libri100_02060,./data/audio_clean/libri100_02060.wav,1709,ok
libri100_00239,./data/audio_clean/libri100_00239.wav,1710,ok
libri360_00591,./data/audio_clean/libri360_00591.wav,1711,ok
libri360_01210,./data/audio_clean/libri360_01210.wav,1712,ok
libri100_00241,./data/audio_clean/libri100_00241.wav,1713,ok
libri100_01743,./data/audio_clean/libri100_01743.wav,1714,ok
libri360_01821,./data/audio_clean/libri360_01821.wav,1715,ok
libri100_01376,./data/audio_clean/libri100_01376.wav,1716,ok
libri360_00544,./data/audio_clean/libri360_00544.wav,1717,ok
libri100_02418,./data/audio_clean/libri100_02418.wav,1718,ok
libri100_01258,./data/audio_clean/libri100_01258.wav,1719,ok
libri100_02456,./data/audio_clean/libri100_02456.wav,1720,ok
libri100_01639,./data/audio_clean/libri100_01639.wav,1721,ok
libri360_00929,./data/audio_clean/libri360_00929.wav,1722,ok
libri360_01451,./data/audio_clean/libri360_01451.wav,1723,ok
libri100_02503,./data/audio_clean/libri100_02503.wav,1724,ok
libri100_02839,./data/audio_clean/libri100_02839.wav,1725,ok
libri100_01264,./data/audio_clean/libri100_01264.wav,1726,ok
libri360_01667,./data/audio_clean/libri360_01667.wav,1727,ok
libri100_01731,./data/audio_clean/libri100_01731.wav,1728,ok
libri100_02923,./data/audio_clean/libri100_02923.wav,1729,ok
libri360_01991,./data/audio_clean/libri360_01991.wav,1730,ok
libri360_00836,./data/audio_clean/libri360_00836.wav,1731,ok
libri100_01202,./data/audio_clean/libri100_01202.wav,1732,ok
libri100_02196,./data/audio_clean/libri100_02196.wav,1733,ok
libri360_01463,./data/audio_clean/libri360_01463.wav,1734,ok
libri100_00795,./data/audio_clean/libri100_00795.wav,1735,ok
libri360_01497,./data/audio_clean/libri360_01497.wav,1736,ok
libri100_00641,./data/audio_clean/libri100_00641.wav,1737,ok
libri100_01308,./data/audio_clean/libri100_01308.wav,1738,ok
libri100_01080,./data/audio_clean/libri100_01080.wav,1739,ok
libri360_01198,./data/audio_clean/libri360_01198.wav,1740,ok
libri360_00103,./data/audio_clean/libri360_00103.wav,1741,ok
libri100_00537,./data/audio_clean/libri100_00537.wav,1742,ok
libri100_01987,./data/audio_clean/libri100_01987.wav,1743,ok
libri100_01992,./data/audio_clean/libri100_01992.wav,1744,ok
libri360_01922,./data/audio_clean/libri360_01922.wav,1745,ok
libri360_00674,./data/audio_clean/libri360_00674.wav,1746,ok
libri100_00749,./data/audio_clean/libri100_00749.wav,1747,ok
libri100_02130,./data/audio_clean/libri100_02130.wav,1748,ok
libri360_01605,./data/audio_clean/libri360_01605.wav,1749,ok
libri100_01637,./data/audio_clean/libri100_01637.wav,1750,ok
libri100_00208,./data/audio_clean/libri100_00208.wav,1751,ok
libri360_01152,./data/audio_clean/libri360_01152.wav,1752,ok
libri100_00128,./data/audio_clean/libri100_00128.wav,1753,ok
libri360_00977,./data/audio_clean/libri360_00977.wav,1754,ok
libri360_00408,./data/audio_clean/libri360_00408.wav,1755,ok
libri360_00320,./data/audio_clean/libri360_00320.wav,1756,ok
libri360_00497,./data/audio_clean/libri360_00497.wav,1757,ok
libri100_00570,./data/audio_clean/libri100_00570.wav,1758,ok
libri360_00360,./data/audio_clean/libri360_00360.wav,1759,ok
libri100_02477,./data/audio_clean/libri100_02477.wav,1760,ok
libri360_00015,./data/audio_clean/libri360_00015.wav,1761,ok
libri360_01858,./data/audio_clean/libri360_01858.wav,1762,ok
libri100_00796,./data/audio_clean/libri100_00796.wav,1763,ok
libri100_00879,./data/audio_clean/libri100_00879.wav,1764,ok
libri360_01290,./data/audio_clean/libri360_01290.wav,1765,ok
libri100_00920,./data/audio_clean/libri100_00920.wav,1766,ok
libri100_00404,./data/audio_clean/libri100_00404.wav,1767,ok
libri100_01257,./data/audio_clean/libri100_01257.wav,1768,ok
libri360_01312,./data/audio_clean/libri360_01312.wav,1769,ok
libri100_00059,./data/audio_clean/libri100_00059.wav,1770,ok
libri100_01986,./data/audio_clean/libri100_01986.wav,1771,ok
libri360_01382,./data/audio_clean/libri360_01382.wav,1772,ok
libri360_00656,./data/audio_clean/libri360_00656.wav,1773,ok
libri360_01125,./data/audio_clean/libri360_01125.wav,1774,ok
libri360_00584,./data/audio_clean/libri360_00584.wav,1775,ok
libri100_00377,./data/audio_clean/libri100_00377.wav,1776,ok
libri360_01724,./data/audio_clean/libri360_01724.wav,1777,ok
libri100_00829,./data/audio_clean/libri100_00829.wav,1778,ok
libri360_00247,./data/audio_clean/libri360_00247.wav,1779,ok
libri360_01843,./data/audio_clean/libri360_01843.wav,1780,ok
libri100_00946,./data/audio_clean/libri100_00946.wav,1781,ok
libri360_01504,./data/audio_clean/libri360_01504.wav,1782,ok
libri100_01146,./data/audio_clean/libri100_01146.wav,1783,ok
libri100_00677,./data/audio_clean/libri100_00677.wav,1784,ok
libri100_02954,./data/audio_clean/libri100_02954.wav,1785,ok
libri360_00858,./data/audio_clean/libri360_00858.wav,1786,ok
libri100_02052,./data/audio_clean/libri100_02052.wav,1787,ok
libri100_01056,./data/audio_clean/libri100_01056.wav,1788,ok
libri100_02544,./data/audio_clean/libri100_02544.wav,1789,ok
libri360_01294,./data/audio_clean/libri360_01294.wav,1790,ok
libri100_02069,./data/audio_clean/libri100_02069.wav,1791,ok
libri100_02975,./data/audio_clean/libri100_02975.wav,1792,ok
libri360_00013,./data/audio_clean/libri360_00013.wav,1793,ok
libri100_02462,./data/audio_clean/libri100_02462.wav,1794,ok
libri100_01327,./data/audio_clean/libri100_01327.wav,1795,ok
libri100_02379,./data/audio_clean/libri100_02379.wav,1796,ok
libri100_01739,./data/audio_clean/libri100_01739.wav,1797,ok
libri360_00734,./data/audio_clean/libri360_00734.wav,1798,ok
libri360_01338,./data/audio_clean/libri360_01338.wav,1799,ok
libri100_01455,./data/audio_clean/libri100_01455.wav,1800,ok
libri360_00402,./data/audio_clean/libri360_00402.wav,1801,ok
libri100_00091,./data/audio_clean/libri100_00091.wav,1802,ok
libri360_01233,./data/audio_clean/libri360_01233.wav,1803,ok
libri100_02922,./data/audio_clean/libri100_02922.wav,1804,ok
libri360_00022,./data/audio_clean/libri360_00022.wav,1805,ok
libri360_00538,./data/audio_clean/libri360_00538.wav,1806,ok
libri100_01426,./data/audio_clean/libri100_01426.wav,1807,ok
libri100_02847,./data/audio_clean/libri100_02847.wav,1808,ok
libri360_01959,./data/audio_clean/libri360_01959.wav,1809,ok
libri100_02306,./data/audio_clean/libri100_02306.wav,1810,ok
libri100_00975,./data/audio_clean/libri100_00975.wav,1811,ok
libri100_02949,./data/audio_clean/libri100_02949.wav,1812,ok
libri100_00989,./data/audio_clean/libri100_00989.wav,1813,ok
libri100_02022,./data/audio_clean/libri100_02022.wav,1814,ok
libri100_02121,./data/audio_clean/libri100_02121.wav,1815,ok
libri360_00840,./data/audio_clean/libri360_00840.wav,1816,ok
libri100_02605,./data/audio_clean/libri100_02605.wav,1817,ok
libri100_00702,./data/audio_clean/libri100_00702.wav,1818,ok
libri100_00638,./data/audio_clean/libri100_00638.wav,1819,ok
libri100_02857,./data/audio_clean/libri100_02857.wav,1820,ok
libri100_00290,./data/audio_clean/libri100_00290.wav,1821,ok
libri100_01495,./data/audio_clean/libri100_01495.wav,1822,ok
libri360_00504,./data/audio_clean/libri360_00504.wav,1823,ok
libri360_01435,./data/audio_clean/libri360_01435.wav,1824,ok
libri100_00175,./data/audio_clean/libri100_00175.wav,1825,ok
libri100_00851,./data/audio_clean/libri100_00851.wav,1826,ok
libri100_02596,./data/audio_clean/libri100_02596.wav,1827,ok
libri360_00324,./data/audio_clean/libri360_00324.wav,1828,ok
libri360_01298,./data/audio_clean/libri360_01298.wav,1829,ok
libri100_00050,./data/audio_clean/libri100_00050.wav,1830,ok
libri360_01167,./data/audio_clean/libri360_01167.wav,1831,ok
libri360_00350,./data/audio_clean/libri360_00350.wav,1832,ok
libri360_01121,./data/audio_clean/libri360_01121.wav,1833,ok
libri100_02738,./data/audio_clean/libri100_02738.wav,1834,ok
libri100_01205,./data/audio_clean/libri100_01205.wav,1835,ok
libri360_00514,./data/audio_clean/libri360_00514.wav,1836,ok
libri360_01137,./data/audio_clean/libri360_01137.wav,1837,ok
libri100_00948,./data/audio_clean/libri100_00948.wav,1838,ok
libri100_00801,./data/audio_clean/libri100_00801.wav,1839,ok
libri100_00766,./data/audio_clean/libri100_00766.wav,1840,ok
libri100_02332,./data/audio_clean/libri100_02332.wav,1841,ok
libri100_00452,./data/audio_clean/libri100_00452.wav,1842,ok
libri100_02535,./data/audio_clean/libri100_02535.wav,1843,ok
libri100_01408,./data/audio_clean/libri100_01408.wav,1844,ok
libri360_00048,./data/audio_clean/libri360_00048.wav,1845,ok
libri360_00369,./data/audio_clean/libri360_00369.wav,1846,ok
libri100_01062,./data/audio_clean/libri100_01062.wav,1847,ok
libri360_00031,./data/audio_clean/libri360_00031.wav,1848,ok
libri360_01052,./data/audio_clean/libri360_01052.wav,1849,ok
libri360_00068,./data/audio_clean/libri360_00068.wav,1850,ok
libri360_00431,./data/audio_clean/libri360_00431.wav,1851,ok
libri100_00201,./data/audio_clean/libri100_00201.wav,1852,ok
libri360_00590,./data/audio_clean/libri360_00590.wav,1853,ok
libri100_00216,./data/audio_clean/libri100_00216.wav,1854,ok
libri100_01976,./data/audio_clean/libri100_01976.wav,1855,ok
libri100_02836,./data/audio_clean/libri100_02836.wav,1856,ok
libri100_00679,./data/audio_clean/libri100_00679.wav,1857,ok
