client_id	audio_id	audio_file	duration_ms	prompt_id	prompt	transcription	votes	age	gender	language	split	char_per_sec	quality_tags
9f2fa8b056f6a9ea26b482e662066df3	68288	spontaneous-speech-fr-68288.mp3	21672	1735	Quelle était votre matière préférée à l'école et pourquoi ?		0			French			
c68a599099184795da8fe86d676e40e4	71477	spontaneous-speech-fr-71477.mp3	3924	1735	Quelle était votre matière préférée à l'école et pourquoi ?	Absolument aucune.	1			French		4.332313965341489	
00f798b2652da1cb5b5cff9fd96b65ea	73142	spontaneous-speech-fr-73142.mp3	3348	1735	Quelle était votre matière préférée à l'école et pourquoi ?		0			French			
0f1f94f4f6d44180bd3a94c9d9db68da	20303	spontaneous-speech-fr-20303.mp3	29916	1765	Comment vous détendez-vous et gardez-vous votre esprit en santé ?	en écoutant la musique que j'aime, en faisant un peu de sport, en buvant en compagnie de quelqu'un que j'apprécie, et de façon générale avoir des pensées positives et être optimiste sans perdre trop de temps sur ce qui me chagrine	1			French		6.351116459419709	
de2e528fea6cbe711268ae999e034a40	63501	spontaneous-speech-fr-63501.mp3	5616	1765	Comment vous détendez-vous et gardez-vous votre esprit en santé ?	Je fais du théâtre, et du yoga.	1			French		4.451566951566951	
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67667	spontaneous-speech-fr-67667.mp3	8316	1765	Comment vous détendez-vous et gardez-vous votre esprit en santé ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68307	spontaneous-speech-fr-68307.mp3	9036	1765	Comment vous détendez-vous et gardez-vous votre esprit en santé ?	Je vois des amis, je sors, je lis, je fais des recherches, j'écris.	1			French		6.086764054891545	
31fb59dd5111f04a506e12fc0436eed3	72429	spontaneous-speech-fr-72429.mp3	4536	1765	Comment vous détendez-vous et gardez-vous votre esprit en santé ?		0			French			
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67677	spontaneous-speech-fr-67677.mp3	15444	1774	Votre gouvernement dispose-t-il de programmes de protection sociale solides ?	Oui, mais avec le gouvernement Bayrou de moins en moins et il y a toujours une attaque sur la question sociale qui est faite ; heureusement il y a les syndicats, hum, derrière mais c'est... Il y a une attaque en règle en tout cas sur la protection sociale en France.	1			French		13.986013986013985	
9f2fa8b056f6a9ea26b482e662066df3	68293	spontaneous-speech-fr-68293.mp3	1764	1774	Votre gouvernement dispose-t-il de programmes de protection sociale solides ?	Oui !	1			French		2.2675736961451247	short-audio|transcription-length
7dde671dbdb7d6c5d23871c4bd8b38e5	78961	spontaneous-speech-fr-78961.mp3	20520	1774	Votre gouvernement dispose-t-il de programmes de protection sociale solides ?		0			French			
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67669	spontaneous-speech-fr-67669.mp3	10404	1788	Les écoles dans votre pays offrent-elles un soutien pour plusieurs langues ?	Je suis pas sûr de comprendre la question mais j'ai l'impression qu'oui, après c'est, c'est très difficile l'apprentissage des langues en français en général, parce que c'est assez, ouais, c'est plutôt la merde en général.	1			French		18.069973087274125	
8e8accf41391dafc9940816b3411aa48	78791	spontaneous-speech-fr-78791.mp3	9936	1788	Les écoles dans votre pays offrent-elles un soutien pour plusieurs langues ?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78967	spontaneous-speech-fr-78967.mp3	21528	1788	Les écoles dans votre pays offrent-elles un soutien pour plusieurs langues ?		0			French			
c68a599099184795da8fe86d676e40e4	71472	spontaneous-speech-fr-71472.mp3	42948	1745	Quelle langue parlez-vous et comment les avez-vous apprises ?	Bien je parle le français parce que c'est ma langue maternelle mais j'ai également appris l'anglais pour mes besoins professionnels. Donc j'ai commencé a l'apprendre à 50 ans parce que en fait  tout ce que j'avais appris à l'école, la méthode française est tellement mauvaise que, on ne se rappelle absolument rien. Mais par contre c'est grâce à un professeur hollandais que j'ai appris l'anglais, c'est assez original comme façon de faire mais grâce à lui, je suis relativement fluent in english.	1			French		9.662848095371146	
b172e6982fdcbc5aa264c9661aa9f456	71681	spontaneous-speech-fr-71681.mp3	14724	1737	Quels conseils donneriez-vous à un ami qui attend des nouvelles d'un entretien d'embauche ?		0			French			
721a5ecd0b0131aafc854063b2ca8dc5	72654	spontaneous-speech-fr-72654.mp3	7200	1737	Quels conseils donneriez-vous à un ami qui attend des nouvelles d'un entretien d'embauche ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79203	spontaneous-speech-fr-79203.mp3	11736	1737	Quels conseils donneriez-vous à un ami qui attend des nouvelles d'un entretien d'embauche ?		0			French			
de2e528fea6cbe711268ae999e034a40	63493	spontaneous-speech-fr-63493.mp3	5940	1760	À quelle fréquence utilisez-vous un téléphone portable ?	Plusieurs fois par jour.	1			French		3.535353535353535	
9f2fa8b056f6a9ea26b482e662066df3	68278	spontaneous-speech-fr-68278.mp3	4716	1760	À quelle fréquence utilisez-vous un téléphone portable ?	J'utilise mon téléphone portable tous les jours.	1			French		8.905852417302798	
c68a599099184795da8fe86d676e40e4	71450	spontaneous-speech-fr-71450.mp3	14508	7364	Est-ce que le bruit vous dérange en général ? Si oui, avez-vous trouvé des moyens de vous en protéger ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68311	spontaneous-speech-fr-68311.mp3	3636	1768	Quel genre de musique préférez-vous ?	Généralement la musique Métal.	1			French		7.425742574257425	
c68a599099184795da8fe86d676e40e4	71474	spontaneous-speech-fr-71474.mp3	18864	1768	Quel genre de musique préférez-vous ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68303	spontaneous-speech-fr-68303.mp3	44460	1807	Préférez-vous lire sur une liseuse (ebook) ou sur un livre physique ? Pourquoi ?	Alors sur la lecture, euh, j'aime bien les deux, je les trouve complémentaires. La liseuse présente l'intérêt qu'on peut très rapidement faire une recherche avec une chaîne de caractères. La liseuse présente aussi l'avantage de pouv, quand on se déplace de pouvoir emporter des centaines de livres dans une seule liseuse... euh... le livre physique est... c'est le confort, c'est plus agréable d'aller se poser à la terrasse d'un café avec un... un livre physique.	1			French		8.771929824561404	
47290ed7d505be3f6140c5bc3796ddd0	73042	spontaneous-speech-fr-73042.mp3	18396	1807	Préférez-vous lire sur une liseuse (ebook) ou sur un livre physique ? Pourquoi ?		0			French			
00f798b2652da1cb5b5cff9fd96b65ea	73140	spontaneous-speech-fr-73140.mp3	6372	1807	Préférez-vous lire sur une liseuse (ebook) ou sur un livre physique ? Pourquoi ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68285	spontaneous-speech-fr-68285.mp3	5292	1781	Qui s'occupe des femmes enceintes dans votre communauté ?	Les médecins, les gynécologues, les sages-femmes.	1			French		8.314436885865458	
8e8accf41391dafc9940816b3411aa48	78795	spontaneous-speech-fr-78795.mp3	4176	1781	Qui s'occupe des femmes enceintes dans votre communauté ?	C'est la famille en général, ou alors la clinique.	1			French		10.057471264367816	
de2e528fea6cbe711268ae999e034a40	63494	spontaneous-speech-fr-63494.mp3	4680	1771	Pourquoi est-il important de se laver les mains régulièrement ?	Pour des raisons sanitaires.	1			French		5.341880341880342	
9f2fa8b056f6a9ea26b482e662066df3	68315	spontaneous-speech-fr-68315.mp3	29124	1771	Pourquoi est-il important de se laver les mains régulièrement ?	Se laver les mains régulièrement. La réponse, pourquoi ? La réponse paraît évidente : C'est par hygiène. Si on prend en particulier les transports en commun, qu'on va dans des lieux très fréquentés, on risque d'attraper des bactéries, des virus etc... et de les ingérer si on ne se lave pas les mains.	1			French		8.549649773382777	
c68a599099184795da8fe86d676e40e4	71459	spontaneous-speech-fr-71459.mp3	14472	1771	Pourquoi est-il important de se laver les mains régulièrement ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68276	spontaneous-speech-fr-68276.mp3	32220	1739	Quels conseils donneriez-vous à un ami qui a le mal du pays ?	Je... je crois que je commencerais par lui dire de rentrer chez lui. S'il a le mal du pays, c'est quand même le plus simple. Ensuite, heu, je sais pas. Je sais pas. Peut-être que, heu, oui, beh regard... contacter ses... ses amis, sa famille, heu, faire des visio-conférences, les appeler au téléphone, enfin rien d'original. Je vois pas ce qu'on peut faire.	1			French		9.186840471756673	
00f798b2652da1cb5b5cff9fd96b65ea	73135	spontaneous-speech-fr-73135.mp3	3816	1739	Quels conseils donneriez-vous à un ami qui a le mal du pays ?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78957	spontaneous-speech-fr-78957.mp3	37692	1739	Quels conseils donneriez-vous à un ami qui a le mal du pays ?		0			French			
083fcf8cb9c457399752879a043f9f00	72394	spontaneous-speech-fr-72394.mp3	7704	1790	Racontez-moi la première fois que vous avez eu votre téléphone portable.		0			French			
282a245ee202ed009931d38006275ce2	78284	spontaneous-speech-fr-78284.mp3	11232	1790	Racontez-moi la première fois que vous avez eu votre téléphone portable.		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79196	spontaneous-speech-fr-79196.mp3	8064	1790	Racontez-moi la première fois que vous avez eu votre téléphone portable.		0			French			
de2e528fea6cbe711268ae999e034a40	63503	spontaneous-speech-fr-63503.mp3	12096	1772	Comment les gens votent-ils dans votre pays ?	Trop de gens s'abstiennent et ne vont pas voter. Sinon ils votent euh, en alternance, en général. Droite ou gauche.	1			French		7.936507936507937	
05b125967de7adc88ccaf4ae3d0ebdda	79194	spontaneous-speech-fr-79194.mp3	4752	1772	Comment les gens votent-ils dans votre pays ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68306	spontaneous-speech-fr-68306.mp3	2880	1796	Conduisez-vous des véhicules ?	Oui, une voiture.	1			French		5.208333333333334	
b597fa07c1aa693be6fbb853d062f9d3	71024	spontaneous-speech-fr-71024.mp3	4140	1796	Conduisez-vous des véhicules ?		0			French			
083fcf8cb9c457399752879a043f9f00	72398	spontaneous-speech-fr-72398.mp3	7668	1796	Conduisez-vous des véhicules ?		0			French			
047bca920b3e5a7025f9bc4daa580ca3	72780	spontaneous-speech-fr-72780.mp3	4572	1796	Conduisez-vous des véhicules ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79179	spontaneous-speech-fr-79179.mp3	7308	1796	Conduisez-vous des véhicules ?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68302	spontaneous-speech-fr-68302.mp3	7056	1726	Quel est votre rapport à la lecture et pourquoi ?	Mon rapport à la lecture est très amical ! Pourquoi ? J'en sais rien, c'est comme ça.	1			French		9.77891156462585	
047bca920b3e5a7025f9bc4daa580ca3	72732	spontaneous-speech-fr-72732.mp3	5544	1726	Quel est votre rapport à la lecture et pourquoi ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79177	spontaneous-speech-fr-79177.mp3	11880	1726	Quel est votre rapport à la lecture et pourquoi ?		0			French			
0f1f94f4f6d44180bd3a94c9d9db68da	20302	spontaneous-speech-fr-20302.mp3	27756	1810	Où serait votre lieu de vacances idéal ?	Ce serait où il fait pas trop chaud ou pas trop froid. Où je ne dois pas me faire à manger. Et où il y a du silence. Et que ce soit calme, avec de beaux paysages mais pas trop isolé non plus.	1			French		5.368208675601672	
d489b9df269798d99acc9ccfee11859c	67173	spontaneous-speech-fr-67173.mp3	22104	1810	Où serait votre lieu de vacances idéal ?	Pour moi, le lieu de vacances idéal, c’est un endroit où je n'ai pas besoin de trop de préparation pour y aller. Euh, mais j'aime beaucoup les destinations exotiques. J’aime voir des paysages différents de la France, et j’ai beaucoup aimé aller au Japon, par exemple.	1			French		10.04343105320304	
9f2fa8b056f6a9ea26b482e662066df3	68332	spontaneous-speech-fr-68332.mp3	5940	1810	Où serait votre lieu de vacances idéal ?	Mon lieu de vacances idéal c'est le bord de mer.	1			French		6.565656565656565	
707839be776ea79f79861555dce65367	72026	spontaneous-speech-fr-72026.mp3	3744	1810	Où serait votre lieu de vacances idéal ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79195	spontaneous-speech-fr-79195.mp3	14904	1810	Où serait votre lieu de vacances idéal ?		0			French			
d489b9df269798d99acc9ccfee11859c	67184	spontaneous-speech-fr-67184.mp3	26100	1808	À quoi ressemblent les nuages là où vous habitez ?	Alors, je ne prends pas beaucoup le temps de regarder le ciel, mais quand je le fais, euh, soit le ciel est couvert de brouillard et il y a des nuages partout, auquel cas tout est gris, ou parfois les nuages prennent des formes, euh, rondes, ellipsoïdales, euhm, et parfois ils font des petites taches, voilà, comme les, les champs.	1			French		10.459770114942527	
b597fa07c1aa693be6fbb853d062f9d3	71023	spontaneous-speech-fr-71023.mp3	17964	1808	À quoi ressemblent les nuages là où vous habitez ?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78954	spontaneous-speech-fr-78954.mp3	19836	1808	À quoi ressemblent les nuages là où vous habitez ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79206	spontaneous-speech-fr-79206.mp3	9144	1808	À quoi ressemblent les nuages là où vous habitez ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79210	spontaneous-speech-fr-79210.mp3	10764	9214	Vous voyez encore de la fumée sortir ?		0			French			
707839be776ea79f79861555dce65367	47368	spontaneous-speech-fr-47368.mp3	19800	1795	Quels sports trouvez-vous amusants à regarder ?	J’aime bien regarder les concours d’entrainement de chiens où ils doivent faire des parcours d’obstacles. Quand ils y arrivent bien c’est très impressionnant mais c’est aussi très drôle de regarder ceux qui n’y arrivent pas bien et qui s’arrêtent au milieu du parcours pour regarder la foule ou pour revenir vers leur maitre.	1			French		13.787878787878787	
048a9cd7eb72063944163e97834bcaa5	71447	spontaneous-speech-fr-71447.mp3	3708	1795	Quels sports trouvez-vous amusants à regarder ?		0			French			
8e8accf41391dafc9940816b3411aa48	78803	spontaneous-speech-fr-78803.mp3	6516	1795	Quels sports trouvez-vous amusants à regarder ?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78955	spontaneous-speech-fr-78955.mp3	26280	1795	Quels sports trouvez-vous amusants à regarder ?		0			French			
3e1919c5aa8af37115551b83405ddd39	63134	spontaneous-speech-fr-63134.mp3	15804	1722	Pouvez-vous décrire comment préparer votre plat ou repas préféré facile à réaliser ?	Alors, mon repas préféré facile à réaliser, c'est les wrap aux légumes : suffit de prendre un wrap ou une euh, une galette de blé, de mettre du houmous, des concombres, des cornichons, un peu de fromage et, euh, et voilà c'est très bon.	1			French		12.212098202986585	
3e1919c5aa8af37115551b83405ddd39	63135	spontaneous-speech-fr-63135.mp3	20736	1791	Connaissez-vous des noms d'étoiles et de constellations ?	Ben, en terme de constellations, j'connais que la grande ourse, je pense, parce que elle a une forme caractéristique qu'on apprend quand on est petit. Les autres j'dois connaître leur nom, Andromède, j'sais pas quoi, mais, euh, après le nom des étoiles, ben non, j'les connais pas non plus, je sais qu'il y a les planètes mais j'sais pas où elles sont.	1			French		14.033564814814815	
de2e528fea6cbe711268ae999e034a40	63495	spontaneous-speech-fr-63495.mp3	5976	1791	Connaissez-vous des noms d'étoiles et de constellations ?	Au moins une : Proxima du Centaure.	1			French		4.852744310575636	
c63ae9fdb337e4aae03c7e354356648c	72837	spontaneous-speech-fr-72837.mp3	34668	1791	Connaissez-vous des noms d'étoiles et de constellations ?		0			French			
282a245ee202ed009931d38006275ce2	78280	spontaneous-speech-fr-78280.mp3	4248	1791	Connaissez-vous des noms d'étoiles et de constellations ?		0			French			
8e8accf41391dafc9940816b3411aa48	78793	spontaneous-speech-fr-78793.mp3	11880	1791	Connaissez-vous des noms d'étoiles et de constellations ?		0			French			
8e8accf41391dafc9940816b3411aa48	78792	spontaneous-speech-fr-78792.mp3	8892	7368	Respectez-vous les règles de la diététique concernant les aliments gras ou sucrés ?		0			French			
c68a599099184795da8fe86d676e40e4	71456	spontaneous-speech-fr-71456.mp3	15228	7927	Quel est votre animal préféré, et pourquoi?	Mon animal favori, hé bien, est le chien parce que il n'est pas rancunier, nous aime toujours, est d'une fidélité totale contrairement à beaucoup d'humains.	1			French		8.668242710795903	
083fcf8cb9c457399752879a043f9f00	72406	spontaneous-speech-fr-72406.mp3	11916	7927	Quel est votre animal préféré, et pourquoi?		0			French			
9f2fa8b056f6a9ea26b482e662066df3	68333	spontaneous-speech-fr-68333.mp3	6588	7228	Quel temps fait-il ?	Il pleut. Toute la journée les nuages ont alterné et avec les rayons de soleil.	1			French		9.866423800850031	
048a9cd7eb72063944163e97834bcaa5	71446	spontaneous-speech-fr-71446.mp3	8856	7228	Quel temps fait-il ?		0			French			
98224ff9c845fcc243ec6f725aaa31f5	72826	spontaneous-speech-fr-72826.mp3	17748	7228	Quel temps fait-il ?		0			French			
c68a599099184795da8fe86d676e40e4	71466	spontaneous-speech-fr-71466.mp3	10404	7370	Avez-vous, généralement, un bon sommeil ? Combien d'heures dormez-vous par nuit ?		0			French			
083fcf8cb9c457399752879a043f9f00	72404	spontaneous-speech-fr-72404.mp3	22896	7370	Avez-vous, généralement, un bon sommeil ? Combien d'heures dormez-vous par nuit ?		0			French			
8e8accf41391dafc9940816b3411aa48	78801	spontaneous-speech-fr-78801.mp3	4968	7370	Avez-vous, généralement, un bon sommeil ? Combien d'heures dormez-vous par nuit ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79209	spontaneous-speech-fr-79209.mp3	10152	7370	Avez-vous, généralement, un bon sommeil ? Combien d'heures dormez-vous par nuit ?		0			French			
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67673	spontaneous-speech-fr-67673.mp3	16272	1778	Que pensez-vous des longues promenades ? Pourquoi ?		0			French			
083fcf8cb9c457399752879a043f9f00	72402	spontaneous-speech-fr-72402.mp3	15048	1778	Que pensez-vous des longues promenades ? Pourquoi ?		0			French			
282a245ee202ed009931d38006275ce2	78283	spontaneous-speech-fr-78283.mp3	17172	1778	Que pensez-vous des longues promenades ? Pourquoi ?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78962	spontaneous-speech-fr-78962.mp3	63036	1778	Que pensez-vous des longues promenades ? Pourquoi ?		0			French			
0f1f94f4f6d44180bd3a94c9d9db68da	20304	spontaneous-speech-fr-20304.mp3	15876	1805	À qui demandez-vous si vous avez une question sur un problème de santé ?	De façon générale je peux demander à ma famille, au pharmacien et bien évidemment au médecin généraliste ou spécialiste selon les cas.	1			French		7.117661879566642	
4a1178c9d9de5f9734dc3369c7325345	67594	spontaneous-speech-fr-67594.mp3	2916	1805	À qui demandez-vous si vous avez une question sur un problème de santé ?	Un bon médecin.	1			French		4.458161865569273	
9f2fa8b056f6a9ea26b482e662066df3	68308	spontaneous-speech-fr-68308.mp3	1620	1805	À qui demandez-vous si vous avez une question sur un problème de santé ?		0			French			short-audio
00f798b2652da1cb5b5cff9fd96b65ea	73134	spontaneous-speech-fr-73134.mp3	2628	1805	À qui demandez-vous si vous avez une question sur un problème de santé ?		0			French			
b597fa07c1aa693be6fbb853d062f9d3	71022	spontaneous-speech-fr-71022.mp3	23400	7362	Prenez-vous des vacances ? Si oui, préférez-vous quitter votre région ou y rester ?	J'prends pas souvent de vacances mais, quand je prends des vacances, j'aime bien aller rendre visite à des amis en ligne. En fait, j'aime pas l'idée de voyager juste pour voyager. Heu, je suis pas particulièrement intéressé par l'idée de faire du tourisme ou d'aller dans des lieux juste de par leur attractivité touristique. Ce qui m'intéresse  surtout c'est d'aller voir des gents. Et vu que j'ai beaucoup d'amis d'internet qui habitent un petit peu partout j'aime bien l'idée d'aller les voir.	1			French		17.69230769230769	
083fcf8cb9c457399752879a043f9f00	72392	spontaneous-speech-fr-72392.mp3	16236	7362	Prenez-vous des vacances ? Si oui, préférez-vous quitter votre région ou y rester ?	Comme je suis retraité, je ne prends plus beaucoup de vacances. Mais, euh... sinon, je... quand je prends des vacances, c'est plutôt, euh... euh... pour aller en Espagne.	1			French		8.807588075880759	
083fcf8cb9c457399752879a043f9f00	72405	spontaneous-speech-fr-72405.mp3	12492	8685	Pourquoi avez-vous choisi l'endroit où vous habitez actuellement?		0			French			
7dde671dbdb7d6c5d23871c4bd8b38e5	78963	spontaneous-speech-fr-78963.mp3	34704	8685	Pourquoi avez-vous choisi l'endroit où vous habitez actuellement?		0			French			
d489b9df269798d99acc9ccfee11859c	67182	spontaneous-speech-fr-67182.mp3	16848	1809	Quels vêtements aimez-vous porter ?	Je me rends compte que j'aime porter des vêtements, plutôt avec des couleurs claires voire blanc, ce qui n'a pas toujours été le cas. Et quand il fait bon dehors, quand il fait chaud, j'aime porter des vêtement plus légers, plus courts.	1			French		11.574074074074074	
4a1178c9d9de5f9734dc3369c7325345	67583	spontaneous-speech-fr-67583.mp3	2916	1809	Quels vêtements aimez-vous porter ?	J'adore porter des t-shirt	1			French		7.887517146776406	
083fcf8cb9c457399752879a043f9f00	72388	spontaneous-speech-fr-72388.mp3	6372	1809	Quels vêtements aimez-vous porter ?	...porte des vêtements, euh, casual. Voilà.	1			French		5.963590709353421	
00f798b2652da1cb5b5cff9fd96b65ea	73149	spontaneous-speech-fr-73149.mp3	2160	1809	Quels vêtements aimez-vous porter ?	Oh, c'est trahir.	1			French		6.944444444444444	
05b125967de7adc88ccaf4ae3d0ebdda	79173	spontaneous-speech-fr-79173.mp3	12780	1809	Quels vêtements aimez-vous porter ?		0			French			
05b125967de7adc88ccaf4ae3d0ebdda	79199	spontaneous-speech-fr-79199.mp3	5724	9215	Je reste en ligne avec vous, d’accord ?		0			French			
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67676	spontaneous-speech-fr-67676.mp3	19980	1731	Si vous pouviez avoir n'importe quel super pouvoir, lequel choisiriez-vous et pourquoi ?	Si je pouvais avoir n'importe quel super-pouvroir lequel je choisirais? Pfff... Choix difficile... Ca dépend ce qu'on appelle un super-pouvoir mais... je dirais celui de faire que les gens aillent mieux, ou aient plus d'empathie, en tout cas y ressentent plus jamais de souffrance.	1			French		11.911911911911911	
9f2fa8b056f6a9ea26b482e662066df3	68299	spontaneous-speech-fr-68299.mp3	5076	1731	Si vous pouviez avoir n'importe quel super pouvoir, lequel choisiriez-vous et pourquoi ?	Je n'ai pas besoin de super pouvoirs. Je ne vois pas à quoi ça servirait.	1			French		11.623325453112686	
b597fa07c1aa693be6fbb853d062f9d3	71016	spontaneous-speech-fr-71016.mp3	52164	1731	Si vous pouviez avoir n'importe quel super pouvoir, lequel choisiriez-vous et pourquoi ?	La métamorphose, absolument ! Parce que du coup ça veut dire que si t'es métamorphe tu peux devenir ce que tu veux. Tu peux te transformer en ce que tu veux. Tu peux te faire passer pour n'importe qui. Tu peux, du coup, aller partout  vu que tu peux te faire passer pour n'importe qui. Heu, et surtout tu peux faire des costumes d’Halloween absolument incroyables. Tu peux faire du cosplay absolument incroyables. Tu peux devenir acteur et devenir riche en, du coup, te transformant en créature et en jouant dans des films en tant que créature ce qui fera économiser  beaucoup de budget d'effets spéciaux à beaucoup de gents. Ou, au contraire, tu peux même devenir modèle pour des gents qui font des effets spéciaux. Tu peux jouer les personnages que tu veux, tu peux... même imaginons ça pour le cul, quoi ? Ce serait incroyable !	1			French		13.074150755310175	
98224ff9c845fcc243ec6f725aaa31f5	72822	spontaneous-speech-fr-72822.mp3	25992	1731	Si vous pouviez avoir n'importe quel super pouvoir, lequel choisiriez-vous et pourquoi ?		0			French			
8e8accf41391dafc9940816b3411aa48	78789	spontaneous-speech-fr-78789.mp3	3204	9202	Elle bouge un peu ou pas du tout ?	Elle ne bouge pas du tout.	1			French		6.5543071161048685	
9f2fa8b056f6a9ea26b482e662066df3	68300	spontaneous-speech-fr-68300.mp3	17676	1802	Quelles technologies vous inquiètent ?	Votre question part du principe que des technil technologies m'inquiètent, euh... mais aucune technologie en soi ne m'inquiète, c'est l'utilisation qui en est faite, on peut dire que ce sont plutôt les humains qui m'inquiètent, plus que les technologies.	1			French		12.219959266802443	
c68a599099184795da8fe86d676e40e4	71464	spontaneous-speech-fr-71464.mp3	8532	1802	Quelles technologies vous inquiètent ?	Technologie qui m'inquiète, l'intelligence artificielle. Mal employée.	1			French		7.501172058134084	
05b125967de7adc88ccaf4ae3d0ebdda	79190	spontaneous-speech-fr-79190.mp3	11124	1802	Quelles technologies vous inquiètent ?		0			French			
8e8accf41391dafc9940816b3411aa48	78790	spontaneous-speech-fr-78790.mp3	3924	9213	Vous pouvez me dire depuis combien de temps ça brûle ?	Ca brûle depuis une heure et demie.	1			French		7.390417940876657	
c68a599099184795da8fe86d676e40e4	71469	spontaneous-speech-fr-71469.mp3	17064	7366	Aimez-vous chanter ? Si oui, quel genre de chansons ?	Malheureusement je suis incapable de chanter sans provoquer une hilarité générale. Donc je préfère m'abstenir. Sinon ce serait le blues, j'adore le blues; ou de l'opéra.	1			French		8.438818565400844	
047bca920b3e5a7025f9bc4daa580ca3	72726	spontaneous-speech-fr-72726.mp3	4572	7366	Aimez-vous chanter ? Si oui, quel genre de chansons ?		0			French			
8e8accf41391dafc9940816b3411aa48	78799	spontaneous-speech-fr-78799.mp3	6372	7366	Aimez-vous chanter ? Si oui, quel genre de chansons ?		0			French			
4a1178c9d9de5f9734dc3369c7325345	67586	spontaneous-speech-fr-67586.mp3	2628	1804	Quelle est votre fête ou célébration idéale ?	La vie est une fête	1			French		5.707762557077626	
9f2fa8b056f6a9ea26b482e662066df3	68291	spontaneous-speech-fr-68291.mp3	6336	1804	Quelle est votre fête ou célébration idéale ?	Je n'ai pas de fête, de célébration idéale. Comme je l'ai déjà dit, pour moi, elles sont toutes bien.	1			French		13.099747474747474	
3e1919c5aa8af37115551b83405ddd39	63136	spontaneous-speech-fr-63136.mp3	7200	1743	Quand vous étiez enfant, quel métier rêviez-vous de faire en grandissant ?	(A)lors quand j'étais petit moi je voulais faire garde-forestier pour protéger les forêts.	1			French		10.833333333333334	
de2e528fea6cbe711268ae999e034a40	63502	spontaneous-speech-fr-63502.mp3	4140	1743	Quand vous étiez enfant, quel métier rêviez-vous de faire en grandissant ?	Pilote d'avion	1			French		3.140096618357488	
543eb6b0dc3df3d1e0dc97e8fe9cb11b	67682	spontaneous-speech-fr-67682.mp3	10656	1743	Quand vous étiez enfant, quel métier rêviez-vous de faire en grandissant ?	Quand j'étais gamin j'ai voulu faire au départ policier et avant je voulais être humoriste. Et maintenant, j'ai voulu faire informaticien et je le suis aujourd'hui donc c'est plutôt chouette !	1			French		15.202702702702702	
707839be776ea79f79861555dce65367	72043	spontaneous-speech-fr-72043.mp3	4572	1743	Quand vous étiez enfant, quel métier rêviez-vous de faire en grandissant ?		0			French			
8e8accf41391dafc9940816b3411aa48	78800	spontaneous-speech-fr-78800.mp3	6804	1743	Quand vous étiez enfant, quel métier rêviez-vous de faire en grandissant ?		0			French			
0f1f94f4f6d44180bd3a94c9d9db68da	20306	spontaneous-speech-fr-20306.mp3	78408	1738	Décrivez comment prendre rendez-vous chez le médecin dans votre pays.	Prendre rendez-vous chez le médecin dans dans, dans mon pays, c'est, très, euh, simple, parce qu'on utilise une plateforme qui s'appelle Doctolib où il y a un grand nombre de médecins qui, euh, sont recensés et qui met à disposition leur planning et leur prise de rendez-vous qui devient automatique. Néanmoins, il y a des spécialistes surtout qui, euhh, ou d'autres aussi généralistes peut-être, qui sont pas sur Doctolib, et  cela devient plus problématique, parce que on perd beaucoup de temps à récupérer les coordonnées, à appeler et à rester en ligne, à trouver une personne qui décroche de l'autre côté et, euh, perdre beaucoup de temps à essayer de convenir d'un horaire sans avoir un support visuel, donc on fait à l'ancienne avec des horaires, on regarde son agenda. Et principalement, oui, ce qu'on peut faire sur Doctolib, en deux minutes, ça devient, euh,  plus ou moins une tâche qui peut prendre, euh, euh, 30 à 40 minutes.	1			French		9.922456892153862	
9f2fa8b056f6a9ea26b482e662066df3	68280	spontaneous-speech-fr-68280.mp3	25848	1738	Décrivez comment prendre rendez-vous chez le médecin dans votre pays.	En France, pour prendre rendez-vous chez le médecin, on peut l'appeler, appeler directement son secrétariat médical ou passer par internet, certains sites proposent ce service si le médecin est adhérent, et, et voilà, on peut prendre rendez-vous par, par internet.	1			French		8.70473537604457	
