audio_file,audio_path,query_text,chunk_id,doc_title,match_score,source_audio,audio_id,embedding_row
libri100_01682.wav,./data/audio_clean/libri100_01682.wav,PICKING UP INTELLIGENCE ABOUT THE GREAT CASE AND THE TWO YOUNGER GIRLS HAD BEEN AT SCHOOL REGINALD AS HE WALKED HOME FROM BRAGTON ALL ALONE ON THAT OCCASION WHEN LARRY HAD RETURNED WITH MARY WAS QUITE SURE,doc00106_chunk038,Alexander the Great,0.1111,librispeech_train.100,libri100_01682,3555
libri360_01559.wav,./data/audio_clean/libri360_01559.wav,WHEN THIS DECISION WAS REACHED MISTER EDISON AND I TOOK THE JERSEY CENTRAL TRAIN FROM EDISON BOUND FOR ORANGE AND I DID NOT LOOK FORWARD TO THE IMMEDIATE FUTURE WITH ANY DEGREE OF CONFIDENCE AS THE CONCENTRATING PLANT WAS HEAVILY IN DEBT WITHOUT ANY EARLY PROSPECT OF BEING ABLE TO PAY OFF ITS INDEBTEDNESS,doc00407_chunk002,Absalom,0.1111,librispeech_train.360,libri360_01559,958
libri360_00013.wav,./data/audio_clean/libri360_00013.wav,ALTHOUGH ITS CONSEQUENCES MAY BE DIFFERENT AND ITS RESULTS MORE OR LESS EXTENSIVE WHENCE I AM LED TO CONCLUDE THAT FRANCE WITH ITS KING IS NEARER AKIN TO A REPUBLIC THAN THE UNION WITH ITS PRESIDENT IS TO A MONARCHY,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.360,libri360_00013,1793
libri100_02664.wav,./data/audio_clean/libri100_02664.wav,WELL THE WIDOW SAID SHE RECKONED THAT BOYS OUGHT TO BE LET OUT AS WELL AS IN FOR HALF PRICE AND SO SHE LAID DOWN TWO BITS ALLOWING THAT SHE WANTED A FEW MINUTES PRIVATE CONVERSATION WITH HER BUD,doc00102_chunk000,Algorithm,0.0526,librispeech_train.100,libri100_02664,2021
libri100_01369.wav,./data/audio_clean/libri100_01369.wav,SHE COULD NOT FAIL TO NOTICE THE EASY MOTION OF HIS FIGURE AS HE ROWED LIGHTLY DOWN THE RIVER HIS FLANNEL SHIRT LOW AT THE THROAT SHOWED HIS STRONG WHITE NECK RISING LIKE A COLUMN FROM HIS BROAD SHOULDERS,doc00100_chunk021,American Revolutionary War,0.0526,librispeech_train.100,libri100_01369,654
libri100_00164.wav,./data/audio_clean/libri100_00164.wav,HE'LL UNDERSTAND THAT THERE'S NO REASON WHY HE SHOULD KEEP A STILL TONGUE IN HIS HEAD TO SHIELD A RASCAL WHO DIDN'T HESITATE TO STRIKE HIM A COWARDLY BLOW BLUFF WAS NOT SLOW OF COMPREHENSION,doc00452_chunk007,Acupuncture,0.0526,librispeech_train.100,libri100_00164,2638
libri100_00924.wav,./data/audio_clean/libri100_00924.wav,SHE CAUGHT SOMETHING OF AN IMPERSONAL ATTITUDE SAW THAT SHE HAD BEEN AS TOUCHILY PERSONAL AS MAUD DYER AND WHY SHE BEGAN TO ASK DID SHE RAGE AT INDIVIDUALS NOT INDIVIDUALS BUT INSTITUTIONS ARE THE ENEMIES,doc00077_chunk022,Angola,0.0526,librispeech_train.100,libri100_00924,3831
libri360_01839.wav,./data/audio_clean/libri360_01839.wav,SUNK BEFORE OH YES ON SEVERAL OCCASIONS BUT COO EE OH DOESN'T CARE TO DO THAT OFTEN FOR IT REQUIRES A LOT OF HARD WORK TO OPERATE THE MACHINERY THE DOME WAS BUILT SO THAT THE ISLAND COULD DISAPPEAR,doc00520_chunk024,Alfred the Great,0.0526,librispeech_train.360,libri360_01839,4311
libri100_02477.wav,./data/audio_clean/libri100_02477.wav,GO GO TOP BOUNDED AT THESE WORDS HE UNDERSTOOD HE KNEW WHAT WAS EXPECTED OF HIM THE ROAD TO THE CORRAL WAS FAMILIAR TO HIM,doc00388_chunk015,Amazing Grace,0.0588,librispeech_train.100,libri100_02477,1760
libri360_00982.wav,./data/audio_clean/libri360_00982.wav,THAT MAY HAVE BEEN MY VIEW BUT MY DOCTRINES AND I BEGIN TO PART COMPANY I KNEW IT I KNEW IT AND THAT'S WHY I VOWED I WOULDN'T DISTURB YOUR BELIEF BUT I AM SO GLAD TO SEE YOU AND OH I DIDN'T MEAN TO SEE YOU AGAIN,doc00214_chunk023,Allen Ginsberg,0.0526,librispeech_train.360,libri360_00982,2339
libri100_02109.wav,./data/audio_clean/libri100_02109.wav,OF SILVER WE HAVE HEARD NO MORE THAT FORMIDABLE SEAFARING MAN WITH ONE LEG HAS AT LAST GONE CLEAN OUT OF MY LIFE,doc00388_chunk015,Amazing Grace,0.0588,librispeech_train.100,libri100_02109,2725
libri360_00900.wav,./data/audio_clean/libri360_00900.wav,I FEEL CRUSHED INTO THE EARTH BY THE WEIGHT OF SO MANY PREVIOUS LIVES THERE SPENT IN A NEW PLACE LIKE THESE SCHOOLS THERE IS ONLY YOUR OWN LIFE TO SUPPORT,doc00021_chunk013,Alchemy,0.1111,librispeech_train.360,libri360_00900,4306
libri100_02610.wav,./data/audio_clean/libri100_02610.wav,THE THING COULD EVEN SET OFF ANOTHER STRING OF WARS THAT'S A POINT THE COUNCIL IS NERVOUS ABOUT HE SAID WELL IT CERTAINLY IS A MESS YOU WOULD HAVE THOUGHT THE FEDERATION MIGHT HAVE HAD A SECURITY CHIEF IN ON THAT FIRST OPERATION,doc00096_chunk010,Art,0.1111,librispeech_train.100,libri100_02610,411
libri360_01125.wav,./data/audio_clean/libri360_01125.wav,AND HAD TWO SLATES SET ON THE TOP TO PROTECT THE RISING SMOKE FROM BEING BLOWN DOWN THE CHIMNEY INTO THE COTTAGE WHEN THE WIND WAS FROM THE WEST OR FROM THE EAST WHEN HOWEVER IT DROVE FROM NORTH OR SOUTH,doc00408_chunk006,"Abydos, Egypt",0.1111,librispeech_train.360,libri360_01125,1774
libri100_02805.wav,./data/audio_clean/libri100_02805.wav,AND QUOTED FOR HIS SKILL IN SHOOTING HE HAD A CERTAIN COLD AND TRANQUIL LAUGH WHICH WAS PARTICULARLY DANGEROUS HIS THEORIES AS A LANDLORD SOMETIMES BURST FORTH IN LIGHTNING FLASHES,doc00369_chunk016,Ammonia,0.0526,librispeech_train.100,libri100_02805,1862
libri360_01588.wav,./data/audio_clean/libri360_01588.wav,HE PITIED HIMSELF AS HE WONDERED IF FATE HAD IN STORE FOR HIM THE TRIALS HE SAW OTHERS SUFFERING THOSE DREADFUL FEATHERED FEMALES HOW THEY COQUETTED HOW THEY FLIRTED,doc00201_chunk003,Hercule Poirot,0.0526,librispeech_train.360,libri360_01588,2172
libri360_01142.wav,./data/audio_clean/libri360_01142.wav,SHE'S A HANDY MAID,doc00260_chunk022,Augustin-Jean Fresnel,0.0,librispeech_train.360,libri360_01142,2364
libri100_00068.wav,./data/audio_clean/libri100_00068.wav,BE AT PRUDENCE'S TO NIGHT AT EIGHT,doc00024_chunk003,ASCII,0.0833,librispeech_train.100,libri100_00068,2610
libri100_01694.wav,./data/audio_clean/libri100_01694.wav,I DON'T WANT ANY AMUSEMENT AT ANY RATE YOU WILL ANSWER LADY USHANT OF COURSE I SHALL ANSWER HER PERHAPS YOU CAN LET ME KNOW SHE WISHES ME TO TAKE YOU TO CHELTENHAM I SHALL GO FOR A COUPLE OF DAYS BUT I SHALL NOT STAY LONGER,doc00369_chunk022,Ammonia,0.0526,librispeech_train.100,libri100_01694,4440
libri100_02036.wav,./data/audio_clean/libri100_02036.wav,AND THE WHOLE PARTY BEGAN TO MOVE TOGETHER TOWARDS THE HOUSE HERE THEY COME SAID I AND I RETURNED TO MY FORMER POSITION FOR IT SEEMED BENEATH MY DIGNITY THAT THEY SHOULD FIND ME WATCHING THEM WELL LET EM COME LAD LET EM COME,doc00115_chunk002,Affidavit,0.0526,librispeech_train.100,libri100_02036,4759
libri360_00548.wav,./data/audio_clean/libri360_00548.wav,AND PLEASURE IS THE END ALREADY OBTAINED WHICH INSTRUCTION IS MERELY THE MEANS OF OBTAINING I SEE NO REASON THEN WHY OUR METAPHYSICAL POETS SHOULD PLUME THEMSELVES SO MUCH ON THE UTILITY OF THEIR WORKS UNLESS INDEED THEY REFER TO INSTRUCTION WITH ETERNITY IN VIEW,doc00068_chunk005,Aardvark,0.0526,librispeech_train.360,libri360_00548,3682
libri100_02136.wav,./data/audio_clean/libri100_02136.wav,HE HAD CARRIED IT ON HIS BACK IN MANY WEARY JOURNEYS FROM THE FOOT OF THE TALL PINE TO A CAVE HE HAD ON THE TWO POINTED HILL AT THE NORTH EAST ANGLE OF THE ISLAND AND THERE IT HAD LAIN STORED IN SAFETY SINCE TWO MONTHS,doc00451_chunk000,Acropolis,0.0526,librispeech_train.100,libri100_02136,4691
libri360_01105.wav,./data/audio_clean/libri360_01105.wav,BY MY OWN FELLOW WEAVERS AND WORKIN BROTHERS SO MISTOOK IF MISTER BOUNDERBY HAD EVER KNOWD ME RIGHTIF,doc00260_chunk022,Augustin-Jean Fresnel,0.0,librispeech_train.360,libri360_01105,2650
libri100_00555.wav,./data/audio_clean/libri100_00555.wav,HE TOLD ME HE WOULD BE IN AT SIX O'CLOCK AT THE LATEST SIX O'CLOCK YE GODS STORMED THE MAN IMPATIENTLY WHAT DOG AM I THAT I SHOULD WAIT TILL SIX,doc00027_chunk058,Apollo,0.0588,librispeech_train.100,libri100_00555,3770
libri100_00421.wav,./data/audio_clean/libri100_00421.wav,OR ARGUES FOR A GREAT SPECIFIC DISTURBANCE OF WHICH THERE IS NO RECORD FOR THE MONTH OF MAY EIGHTEEN NINETY FOUR,doc00106_chunk038,Alexander the Great,0.1111,librispeech_train.100,libri100_00421,3347
libri100_01909.wav,./data/audio_clean/libri100_01909.wav,AND SIMPLICITY OF MANNERS WHICH DISTINGUISHED HIS CHARACTER BUT SO VIOLENT WERE THEIR PREJUDICES AGAINST THE CHURCH HE RATHER HURT THE CAUSE BY HIS IMPRUDENT EXERCISE OF THOSE VIRTUES HE FRANKLY CONFESSED THAT MANY ABOMINABLE AND DETESTABLE PRACTICES PREVAILED IN THE COURT OF ROME,doc00343_chunk009,Abbey,0.1111,librispeech_train.100,libri100_01909,2213
libri100_00406.wav,./data/audio_clean/libri100_00406.wav,BUT BY NO VISIBLE LIGHTNING THE SEA IS CLOSE TO HINDON BUT IF YOU TRY TO THINK OF THESE FISHES HAVING DESCRIBED A TRAJECTORY IN A WHIRLWIND FROM THE OCEAN CONSIDER THIS REMARKABLE DATUM THAT,doc00474_chunk001,Ajax the Great,0.0526,librispeech_train.100,libri100_00406,3739
libri100_01140.wav,./data/audio_clean/libri100_01140.wav,REPLIED THE CAPTAIN WE'VE STILL THIRTEEN MINUTES AND A HALF THAT NICHOLL IS NOT A MAN EXCLAIMED MICHEL HE IS A CHRONOMETER WITH SECONDS AN ESCAPE AND EIGHT HOLES,doc00139_chunk046,American Civil War,0.0526,librispeech_train.100,libri100_01140,430
libri100_01500.wav,./data/audio_clean/libri100_01500.wav,IT DIDN'T TAKE PETER LONG TO FIND PEWEE HE JUST FOLLOWED THE SOUND OF THAT VOICE AND PRESENTLY SAW PEWEE FLY OUT AND MAKE THE SAME KIND OF A LITTLE CIRCLE AS THE OTHER MEMBERS OF THE FAMILY MAKE WHEN THEY ARE HUNTING FLIES,doc00343_chunk008,Abbey,0.0526,librispeech_train.100,libri100_01500,2906
libri100_00618.wav,./data/audio_clean/libri100_00618.wav,SITUATED ALONGSIDE AND OVERLOOKING THE BRAG TABLE WHERE THE CAPTAIN WAS DEEPLY ENGAGED HAVING NOW THE OTHER PILOT AS HIS PRINCIPAL OPPONENT WE JOGGED ON QUIETLY AND SEEMED TO BE GOING AT A GOOD RATE,doc00281_chunk000,Aleister Crowley,0.0526,librispeech_train.100,libri100_00618,3318
libri100_00028.wav,./data/audio_clean/libri100_00028.wav,THEN SHE SOMETIMES CAME TO DINE WITH ME ONE MORNING I DID NOT GO TILL EIGHT AND THERE CAME A DAY WHEN I DID NOT GO TILL TWELVE BUT SOONER THAN THE MORAL METAMORPHOSIS A PHYSICAL METAMORPHOSIS CAME ABOUT IN MARGUERITE,doc00068_chunk005,Aardvark,0.1765,librispeech_train.100,libri100_00028,1366
libri360_01109.wav,./data/audio_clean/libri360_01109.wav,SELN LOUISA HEARING WHAT HE SAID BENT OVER HIM ON THE OPPOSITE SIDE TO RACHAEL SO THAT HE COULD SEE HER YOU HA HEARD HE SAID AFTER A FEW MOMENTS SILENCE I HA NOT FORGOT YOU LEDY YES STEPHEN,doc00017_chunk008,Algeria,0.0526,librispeech_train.360,libri360_01109,1965
libri100_01914.wav,./data/audio_clean/libri100_01914.wav,THE MORE TO INGRATIATE HIMSELF WITH HENRY AND THE ENGLISH NATION HE GAVE TO SURREY ADMIRAL OF ENGLAND A COMMISSION FOR BEING ADMIRAL OF HIS DOMINIONS AND HE HIMSELF WAS INSTALLED KNIGHT OF THE GARTER AT LONDON,doc00216_chunk008,August 6,0.1111,librispeech_train.100,libri100_01914,2834
libri360_00640.wav,./data/audio_clean/libri360_00640.wav,BUT THEY WERE VEXED AT THAT AND TOOK AWAY THE POWER SO THAT HE NEVER KNEW ANYTHING AGAIN NO MORE THAN ANOTHER THIS WISDOM IS THE WISDOM OF THE FOOLS OF THE CELTIC STORIES THAT WAS ABOVE ALL THE WISDOM OF THE WISE,doc00358_chunk003,Apatosaurus,0.0526,librispeech_train.360,libri360_00640,1176
libri100_01240.wav,./data/audio_clean/libri100_01240.wav,IN ITS POWER TO GRATIFY WANTS THE CLOSER THE CORRESPONDENCE BETWEEN THE TWO SERIES THAT OF WANTS AND THAT OF GOODS THE GREATER WILL BE THE TOTAL OF GRATIFICATION,doc00260_chunk028,Augustin-Jean Fresnel,0.1111,librispeech_train.100,libri100_01240,3312
libri360_01421.wav,./data/audio_clean/libri360_01421.wav,OF COURSE YOU KNOW WITHOUT ME TELLING YOU THAT THERE IS A REASON FOR SPOTTY'S CARRYING HIS HOUSE AROUND WITH HIM BECAUSE THERE IS A REASON FOR EVERYTHING IN THIS WORLD AND OF COURSE YOU KNOW THAT THAT REASON IS BECAUSE OF SOMETHING THAT HAPPENED A LONG TIME AGO,doc00149_chunk026,ABBA,0.1111,librispeech_train.360,libri360_01421,1476
libri100_00817.wav,./data/audio_clean/libri100_00817.wav,LYMAN CASS GAVE CHAMP A WARM BERTH AS NIGHT WATCHMAN,doc00075_chunk007,Atlantic Ocean,0.0588,librispeech_train.100,libri100_00817,3134
libri100_02853.wav,./data/audio_clean/libri100_02853.wav,AN ILLUSTRIOUS PERSONAGE THE MATTER AFFECTED OUR DUKE ONLY IN SO FAR THAT HE COULD NOT GET OUT OF HIS MIND THAT STRANGE APPLICATION FROM HIS OWN WIFE THAT SHE SHOULD HAVE EVEN DREAMED OF IT HE WOULD SAY TO HIMSELF,doc00438_chunk001,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",0.0526,librispeech_train.100,libri100_02853,2018
libri100_02974.wav,./data/audio_clean/libri100_02974.wav,FOR WHO WOULD TAKE THE TROUBLE TO PLOUGH AND SOW IF HE WERE NOT CERTAIN THAT HE WOULD REAP TO SATISFY THE HUSBANDMAN IT WAS SUFFICIENT TO GUARANTEE HIM POSSESSION OF HIS CROP ADMIT EVEN THAT HE SHOULD HAVE BEEN,doc00076_chunk017,Arthur Schopenhauer,0.0526,librispeech_train.100,libri100_02974,102
libri100_00560.wav,./data/audio_clean/libri100_00560.wav,MISTER GATHERCOLE SAID THE GIRL QUICKLY FISHER NODDED YES MISS I COULDN'T GET HIM TO STAY THOUGH SHE PURSED HER LIPS THOUGHTFULLY MISTER KARA WILL BE VERY CROSS BUT I DON'T SEE HOW YOU CAN HELP IT I WISH YOU HAD CALLED ME,doc00284_chunk015,Athena,0.0526,librispeech_train.100,libri100_00560,3880
libri100_00901.wav,./data/audio_clean/libri100_00901.wav,ALWAYS SHE WAS TO PERCEIVE IN WASHINGTON AS DOUBTLESS SHE WOULD HAVE PERCEIVED IN NEW YORK OR LONDON A THICK STREAK OF MAIN STREET THE CAUTIOUS DULLNESS OF A GOPHER PRAIRIE APPEARED IN BOARDING HOUSES WHERE LADYLIKE BUREAU CLERKS,doc00478_chunk009,Albertus Magnus,0.1111,librispeech_train.100,libri100_00901,1972
libri100_02439.wav,./data/audio_clean/libri100_02439.wav,THE REPORTER WAS IMMEDIATELY STRUCK BY THE COMPLETE STUPOR IN WHICH HERBERT LAY A STUPOR OWING EITHER TO THE HEMORRHAGE OR TO THE SHOCK THE BALL HAVING STRUCK A BONE WITH SUFFICIENT FORCE TO PRODUCE A VIOLENT CONCUSSION HERBERT WAS DEADLY PALE AND HIS PULSE SO FEEBLE,doc00176_chunk010,Axiom,0.0526,librispeech_train.100,libri100_02439,1263
libri360_01453.wav,./data/audio_clean/libri360_01453.wav,IN OTHER WORDS MISTER EDISON WAS AT LEAST A QUARTER OF A CENTURY AHEAD OF THE TIMES IN THE WORK NOW TO BE CONSIDERED,doc00021_chunk010,Alchemy,0.1111,librispeech_train.360,libri360_01453,3592
libri360_01610.wav,./data/audio_clean/libri360_01610.wav,THEY'S SOME BIRDS LIKE KILLDEERS AN BOBWHITES AT CAN MAKE THINGS PRETTY PLAIN,doc00129_chunk021,Amsterdam,0.0588,librispeech_train.360,libri360_01610,4026
libri100_02978.wav,./data/audio_clean/libri100_02978.wav,THE CIVIL STATE WAS NEEDED THE MULTIPLICATION OF THE HUMAN RACE HAD RENDERED AGRICULTURE NECESSARY THE NEED OF SECURING TO THE CULTIVATOR THE FRUIT OF HIS LABOR MADE PERMANENT PROPERTY NECESSARY,doc00139_chunk049,American Civil War,0.0526,librispeech_train.100,libri100_02978,3649
libri100_02518.wav,./data/audio_clean/libri100_02518.wav,I REMEMBER ONE REPRESENTATIVE OF THEIR NUMBER WHO USED TO WRITE LITTLE SONNETS ON BEHALF OF THE MAHDI AND THE SUDANESE THESE SONNETS SETTING FORTH THE NEED THAT THE SUDAN SHOULD BE BOTH INDEPENDENT AND PEACEFUL,doc00452_chunk007,Acupuncture,0.1765,librispeech_train.100,libri100_02518,3044
libri100_00258.wav,./data/audio_clean/libri100_00258.wav,IT WAS AS IF THE DRAMA IT THUS CAME TO HIM FOR THE FACT OF A DRAMA THERE WAS NO BLINKING WAS BETWEEN THEM THEM QUITE PREPONDERANTLY WITH MERTON DENSHER RELEGATED TO MERE SPECTATORSHIP A PAYING PLACE IN FRONT AND ONE OF THE MOST EXPENSIVE,doc00362_chunk009,Andes,0.1111,librispeech_train.100,libri100_00258,3790
libri360_01794.wav,./data/audio_clean/libri360_01794.wav,THE WORDS WERE THESE INHABITANTS ABANDON THE WORSHIP OF NARDOUN AND OF FIRE AND WORSHIP THE ONLY GOD WHO SHEWS MERCY THIS VOICE WAS HEARD THREE YEARS SUCCESSIVELY BUT NO ONE WAS CONVERTED,doc00388_chunk015,Amazing Grace,0.0526,librispeech_train.360,libri360_01794,3279
libri360_00066.wav,./data/audio_clean/libri360_00066.wav,THAT THE PUBLIC OFFICER WHO LOSES HIS PLACE MAY BE DEPRIVED OF THE COMFORTS OF LIFE,doc00388_chunk015,Amazing Grace,0.0625,librispeech_train.360,libri360_00066,3153
libri360_00025.wav,./data/audio_clean/libri360_00025.wav,WITHOUT MODIFYING ITS CONSTITUTION IF THE LAWS HAD MADE IT AS FEEBLE AND AS CIRCUMSCRIBED AS IT IS IN THE UNION ITS INFLUENCE WOULD VERY SOON BECOME STILL MORE PREPONDERANT,doc00389_chunk019,AOL,0.1111,librispeech_train.360,libri360_00025,3182
libri360_00135.wav,./data/audio_clean/libri360_00135.wav,AND WHEN HE SAW THE SAD EXAMPLE OF HIS BRETHREN BEFORE HIM AND WAS BOTH THE INFORMER AND THE ACCUSER AGAINST THEM AT A TIME WHEN THEY MIGHT NOT OTHERWISE HAVE BEEN DISCOVERED,doc00446_chunk001,Abner,0.1111,librispeech_train.360,libri360_00135,1643
libri360_00809.wav,./data/audio_clean/libri360_00809.wav,AND HOW SPLENDID THE DISCUSSIONS HAD BEEN IN ONE GROUP LEVIN HEARD HIS BROTHER'S PRAISES ONE LADY WAS TELLING A LAWYER,doc00149_chunk007,ABBA,0.0526,librispeech_train.360,libri360_00809,4522
libri100_01383.wav,./data/audio_clean/libri100_01383.wav,WHEN HE TURNED FOR RUTH SHE HAD ALREADY SPRUNG ASHORE AND HAD STARTED UP THE SLOPE FOR THE FIRST TIME THE OARS LAY FORGOTTEN IN THE BOTTOM OF THE BOAT,doc00009_chunk010,Academy Awards,0.1111,librispeech_train.100,libri100_01383,0
libri100_02461.wav,./data/audio_clean/libri100_02461.wav,THE REPORTER AND PENCROFT HE UTTERED TWO OR THREE WORDS HE DID NOT KNOW WHAT HAD HAPPENED THEY TOLD HIM AND SPILETT BEGGED HIM TO REMAIN PERFECTLY STILL TELLING HIM THAT HIS LIFE WAS NOT IN DANGER AND THAT HIS WOUNDS WOULD HEAL IN A FEW DAYS,doc00315_chunk015,Arianism,0.0526,librispeech_train.100,libri100_02461,1580
libri100_01111.wav,./data/audio_clean/libri100_01111.wav,IN FACT IT WOULD ALMOST SEEM THAT HE HAD DELIBERATELY GONE OUT OF HIS WAY TO LEAVE BOOT PRINTS ON FAVORABLE STRETCHES OF GROUND DID HE GUESS THAT RYNCH LURKED BEHIND WAS NOW LEADING HIM ON FOR SOME PURPOSE OF HIS OWN,doc00341_chunk002,Almost all,0.0526,librispeech_train.100,libri100_01111,4409
libri360_00399.wav,./data/audio_clean/libri360_00399.wav,FROM COUSIN HELEN CAME A DELIGHTFUL TRAVELLING BAG LIGHT AND STRONG AT ONCE AND FITTED UP WITH ALL MANNER OF NICE LITTLE CONVENIENCES MISS INCHES SENT A HISTORY OF EUROPE IN FIVE FAT VOLUMES WHICH WAS SO HEAVY THAT IT HAD TO BE LEFT AT HOME,doc00526_chunk009,Almoravid dynasty,0.0526,librispeech_train.360,libri360_00399,4103
libri100_00850.wav,./data/audio_clean/libri100_00850.wav,COME ON YOU TWIN CITIES OUR HAT IS IN THE RING,doc00149_chunk007,ABBA,0.0769,librispeech_train.100,libri100_00850,1356
libri360_00928.wav,./data/audio_clean/libri360_00928.wav,HOWEVER IF GOD DISPOSED NOT WOMAN DID THE NEXT MORNING BUT ONE BROUGHT HIM THIS NOTE FROM HER DON'T COME NEXT WEEK ON YOUR OWN ACCOUNT DON'T WE WERE TOO FREE UNDER THE INFLUENCE OF THAT MORBID HYMN AND THE TWILIGHT,doc00149_chunk007,ABBA,0.0526,librispeech_train.360,libri360_00928,3371
libri100_00832.wav,./data/audio_clean/libri100_00832.wav,SHE SPOKE ILL OF HIM AT HOME AND IN PUBLIC PLACES BUT KENNICOTT AND THE OTHER POWERS INSISTED MAYBE HE IS KIND OF A ROUGHNECK,doc00139_chunk049,American Civil War,0.0526,librispeech_train.100,libri100_00832,2244
libri100_02938.wav,./data/audio_clean/libri100_02938.wav,THAT THEREAFTER NONE COULD LIVE WITHOUT WORKING IT NECESSARILY FOLLOWED THAT TO OBTAIN EQUALITY OF PRODUCTS THERE MUST BE EQUALITY OF LABOR AND THAT TO OBTAIN EQUALITY OF LABOR,doc00009_chunk010,Academy Awards,0.0526,librispeech_train.100,libri100_02938,2220
libri100_01761.wav,./data/audio_clean/libri100_01761.wav,THE IDENTITY OF THE DEAD MAN WAS PROVED BY HIS WIFE THE FIRST WITNESS CALLED FROM WHOM THE CORONER AFTER SOME INQUIRY INTO THE HEALTH AND CIRCUMSTANCES OF THE DECEASED,doc00223_chunk009,Albert Schweitzer,0.1765,librispeech_train.100,libri100_01761,3595
libri360_00354.wav,./data/audio_clean/libri360_00354.wav,MISSUS ASHE OFTEN DID COME TO THE OFFICE TO CONSULT DOCTOR CARR AMY MIGHT NOT BE QUITE WELL KATY THOUGHT OR THERE MIGHT BE A LETTER WITH SOMETHING ABOUT WALTER IN IT OR PERHAPS MATTERS HAD GONE WRONG AT THE HOUSE WHERE PAPERERS AND PAINTERS WERE STILL AT WORK,doc00096_chunk002,Art,0.0526,librispeech_train.360,libri360_00354,3352
libri360_00869.wav,./data/audio_clean/libri360_00869.wav,ALL NOW RUTHLESSLY SWEPT AWAY THROW THE VISITOR EVEN AGAINST HIS WILL INTO A PENSIVE MELANCHOLY WHICH THE STIMULATING ATMOSPHERE AND LIMITLESS LANDSCAPE AROUND HIM CAN SCARCELY DISPEL THE SPOT WAS THE BURIAL PLACE OF A KING AND A QUEEN,doc00462_chunk008,Agesilaus II,0.1111,librispeech_train.360,libri360_00869,396
libri360_01650.wav,./data/audio_clean/libri360_01650.wav,HE SPLIT AND SHAVED THEM DOWN AS FINE AS POSSIBLE AND AS HE REACHED ONE END OF THE RAIL THE CARDINAL WITH A SPASMODIC CHIP DASHED DOWN AND SNATCHED A PARTICLE FROM THE OTHER,doc00284_chunk020,Athena,0.0526,librispeech_train.360,libri360_01650,3441
libri100_00119.wav,./data/audio_clean/libri100_00119.wav,EXCLAIMED THE OTHER AS THOUGH MORE THAN SURPRISED I SHALL HAVE TO SEE YOUR FATHER AND MAKE COMPLAINT IF THE CHIEF OF POLICE DECLINES TO BACK ME UP AND ARREST A FEW OF YOU AS TO THAT MISTER CHASE I WILL TELL MY FATHER ALL ABOUT IT AS SOON AS HE COMES HOME FROM THE BANK,doc00508_chunk002,"Alexei Petrovich, Tsarevich of Russia",0.1111,librispeech_train.100,libri100_00119,1064
libri100_01990.wav,./data/audio_clean/libri100_01990.wav,AND THE HISTORY OF THOSE YEARS IS ONE LONG LIST OF TERRIBLE RISINGS AND MASSACRES WHILE CITIES WERE RUINED VILLAGES WRAPPED IN FLAMES AND MEN WOMEN AND CHILDREN PERISHED WITH HUNGER,doc00096_chunk024,Art,0.1111,librispeech_train.100,libri100_01990,4776
libri100_01943.wav,./data/audio_clean/libri100_01943.wav,OR WHY SOMEONE DON'T KNOCK HIM ON THE HEAD DAN TURNED HIS LONG LEAN FACE AS IF TO GIVE THE SPEAKER A REPROACHFUL LOOK THEN HE GROANED AGAIN LEANED FORWARD AND DREW THE BUGGY SLOWLY INTO THE STONY LANE,doc00343_chunk008,Abbey,0.0526,librispeech_train.100,libri100_01943,2600
libri100_00407.wav,./data/audio_clean/libri100_00407.wav,ACCORDING TO WITNESSES THE FALL UPON THIS SMALL AREA OCCUPIED TEN MINUTES I CANNOT THINK OF A CLEARER INDICATION OF A DIRECT FALL FROM A STATIONARY SOURCE AND,doc00305_chunk013,Athens,0.1111,librispeech_train.100,libri100_00407,818
libri100_02949.wav,./data/audio_clean/libri100_02949.wav,INTO THE RIGHT OF ABSOLUTE PROPERTY BUT WHY HAVE NOT THOSE WHO IN LATER TIMES HAVE ESTABLISHED THE DISTINCTION BETWEEN JUS IN RE AND JUS AD REM,doc00311_chunk003,Ashoka,0.0556,librispeech_train.100,libri100_02949,1812
libri360_00076.wav,./data/audio_clean/libri360_00076.wav,BESIDES THE DANGERS WHICH ARE INHERENT IN THE SYSTEM MANY OTHER DIFFICULTIES MAY ARISE FROM THE MODE OF ELECTION WHICH MAY BE OBVIATED BY THE PRECAUTION OF THE LEGISLATOR WHEN A PEOPLE MET IN ARMS ON SOME PUBLIC SPOT TO CHOOSE ITS HEAD,doc00451_chunk000,Acropolis,0.0526,librispeech_train.360,libri360_00076,2536
libri100_02134.wav,./data/audio_clean/libri100_02134.wav,BEN BEN MURMURED SILVER TO THINK AS YOU'VE DONE ME THE DOCTOR SENT BACK GRAY FOR ONE OF THE PICK AXES DESERTED IN THEIR FLIGHT BY THE MUTINEERS,doc00450_chunk021,Ainu people,0.0526,librispeech_train.100,libri100_02134,1552
